1703617845.655774 server started (337876): version 3.3a, socket /tmp/tmux-1000/default, protocol 8
1703617845.655803 on Linux 6.6.8-arch1-1 #1 SMP PREEMPT_DYNAMIC Thu, 21 Dec 2023 19:01:01 +0000
1703617845.655811 using libevent 2.1.12-stable (poll); ncurses 6.4
1703617845.655894 input_key_build: 0x10e003 (PasteStart) is \033[200~
1703617845.667266 args_parse: -F
1703617845.667270 args_parse: flags end at 2 of 4
1703617845.667274 args_parse: 2 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1} (type 1)
1703617845.667277 args_parse: 3 = copy-mode -t= (type 1)
1703617845.667283 args_parse: -X
1703617845.667287 args_parse: -t = =
1703617845.667301 args_parse: flags end at 2 of 4
1703617845.667315 args_parse: 2 = search-backward (type 1)
1703617845.667318 args_parse: 3 = #{q:mouse_word} (type 1)
1703617845.667342 cmd_parse_build_commands: if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}"
1703617845.667359 cmd_parse_build_commands 0:0: copy-mode
1703617845.667362 cmd_parse_build_commands 0:1: -q
1703617845.667365 cmd_parse_build_commands 1:0: send-keys
1703617845.667372 cmd_parse_build_commands 1:1: -l
1703617845.667375 cmd_parse_build_commands 1:2: --
1703617845.667378 cmd_parse_build_commands 1:3: #{q:mouse_word}
1703617845.667382 args_parse: -q
1703617845.667385 args_parse: flags end at 2 of 2
1703617845.667391 args_parse: -l
1703617845.667394 args_parse: flags end at 3 of 4
1703617845.667397 args_parse: 3 = #{q:mouse_word} (type 1)
1703617845.667404 cmd_parse_build_commands: copy-mode -q ; send-keys -l "#{q:mouse_word}"
1703617845.667408 cmd_parse_build_commands 0:0: copy-mode
1703617845.667411 cmd_parse_build_commands 0:1: -q
1703617845.667413 cmd_parse_build_commands 1:0: set-buffer
1703617845.667416 cmd_parse_build_commands 1:1: --
1703617845.667419 cmd_parse_build_commands 1:2: #{q:mouse_word}
1703617845.667423 args_parse: -q
1703617845.667425 args_parse: flags end at 2 of 2
1703617845.667432 args_parse: flags end at 2 of 3
1703617845.667435 args_parse: 2 = #{q:mouse_word} (type 1)
1703617845.667441 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_word}"
1703617845.667445 cmd_parse_build_commands 0:0: copy-mode
1703617845.667448 cmd_parse_build_commands 0:1: -q
1703617845.667450 cmd_parse_build_commands 1:0: set-buffer
1703617845.667453 cmd_parse_build_commands 1:1: --
1703617845.667456 cmd_parse_build_commands 1:2: #{q:mouse_line}
1703617845.667459 args_parse: -q
1703617845.667462 args_parse: flags end at 2 of 2
1703617845.667468 args_parse: flags end at 2 of 3
1703617845.667471 args_parse: 2 = #{q:mouse_line} (type 1)
1703617845.667477 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_line}"
1703617845.667486 cmd_parse_build_commands 0:0: split-window
1703617845.667489 cmd_parse_build_commands 0:1: -h
1703617845.667495 args_parse: -h
1703617845.667498 args_parse: flags end at 2 of 2
1703617845.667502 cmd_parse_build_commands: split-window -h
1703617845.667506 cmd_parse_build_commands 0:0: split-window
1703617845.667509 cmd_parse_build_commands 0:1: -v
1703617845.667514 args_parse: -v
1703617845.667517 args_parse: flags end at 2 of 2
1703617845.667521 cmd_parse_build_commands: split-window -v
1703617845.667526 cmd_parse_build_commands 0:0: swap-pane
1703617845.667528 cmd_parse_build_commands 0:1: -U
1703617845.667534 args_parse: -U
1703617845.667538 args_parse: flags end at 2 of 2
1703617845.667544 cmd_parse_build_commands: swap-pane -U
1703617845.667552 cmd_parse_build_commands 0:0: swap-pane
1703617845.667557 cmd_parse_build_commands 0:1: -D
1703617845.667565 args_parse: -D
1703617845.667569 args_parse: flags end at 2 of 2
1703617845.667575 cmd_parse_build_commands: swap-pane -D
1703617845.667588 cmd_parse_build_commands 0:0: swap-pane
1703617845.667598 args_parse: flags end at 1 of 1
1703617845.667604 cmd_parse_build_commands: swap-pane
1703617845.667612 cmd_parse_build_commands 0:0: kill-pane
1703617845.667617 args_parse: flags end at 1 of 1
1703617845.667620 cmd_parse_build_commands: kill-pane
1703617845.667625 cmd_parse_build_commands 0:0: respawn-pane
1703617845.667628 cmd_parse_build_commands 0:1: -k
1703617845.667633 args_parse: -k
1703617845.667636 args_parse: flags end at 2 of 2
1703617845.667640 cmd_parse_build_commands: respawn-pane -k
1703617845.667644 cmd_parse_build_commands 0:0: select-pane
1703617845.667647 cmd_parse_build_commands 0:1: -m
1703617845.667652 args_parse: -m
1703617845.667654 args_parse: flags end at 2 of 2
1703617845.667658 cmd_parse_build_commands: select-pane -m
1703617845.667663 cmd_parse_build_commands 0:0: resize-pane
1703617845.667665 cmd_parse_build_commands 0:1: -Z
1703617845.667670 args_parse: -Z
1703617845.667673 args_parse: flags end at 2 of 2
1703617845.667676 cmd_parse_build_commands: resize-pane -Z
1703617845.667680 args_parse: -x = P
1703617845.667683 args_parse: -y = P
1703617845.667686 args_parse: -T = #[align=centre]#{pane_index} (#{pane_id})
1703617845.667689 args_parse: flags end at 5 of 54
1703617845.667693 args_parse: 5 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,} (type 1)
1703617845.667696 args_parse: 6 = < (type 1)
1703617845.667701 args_parse: 7 = send-keys -X history-top (type 2)
1703617845.667711 args_parse: 8 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,} (type 1)
1703617845.667714 args_parse: 9 = > (type 1)
1703617845.667719 args_parse: 10 = send-keys -X history-bottom (type 2)
1703617845.667723 args_parse: 11 =  (type 1)
1703617845.667726 args_parse: 12 = #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},} (type 1)
1703617845.667729 args_parse: 13 = C-r (type 1)
1703617845.667742 args_parse: 14 = if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" (type 2)
1703617845.667747 args_parse: 15 = #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},} (type 1)
1703617845.667750 args_parse: 16 = C-y (type 1)
1703617845.667756 args_parse: 17 = copy-mode -q ; send-keys -l "#{q:mouse_word}" (type 2)
1703617845.667760 args_parse: 18 = #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},} (type 1)
1703617845.667763 args_parse: 19 = c (type 1)
1703617845.667768 args_parse: 20 = copy-mode -q ; set-buffer "#{q:mouse_word}" (type 2)
1703617845.667772 args_parse: 21 = #{?mouse_line,Copy Line,} (type 1)
1703617845.667775 args_parse: 22 = l (type 1)
1703617845.667780 args_parse: 23 = copy-mode -q ; set-buffer "#{q:mouse_line}" (type 2)
1703617845.667783 args_parse: 24 =  (type 1)
1703617845.667786 args_parse: 25 = Horizontal Split (type 1)
1703617845.667789 args_parse: 26 = h (type 1)
1703617845.667792 args_parse: 27 = split-window -h (type 2)
1703617845.667795 args_parse: 28 = Vertical Split (type 1)
1703617845.667798 args_parse: 29 = v (type 1)
1703617845.667802 args_parse: 30 = split-window -v (type 2)
1703617845.667805 args_parse: 31 =  (type 1)
1703617845.667813 args_parse: 32 = #{?#{>:#{window_panes},1},,-}Swap Up (type 1)
1703617845.667816 args_parse: 33 = u (type 1)
1703617845.667820 args_parse: 34 = swap-pane -U (type 2)
1703617845.667824 args_parse: 35 = #{?#{>:#{window_panes},1},,-}Swap Down (type 1)
1703617845.667827 args_parse: 36 = d (type 1)
1703617845.667832 args_parse: 37 = swap-pane -D (type 2)
1703617845.667835 args_parse: 38 = #{?pane_marked_set,,-}Swap Marked (type 1)
1703617845.667839 args_parse: 39 = s (type 1)
1703617845.667842 args_parse: 40 = swap-pane (type 2)
1703617845.667845 args_parse: 41 =  (type 1)
1703617845.667848 args_parse: 42 = Kill (type 1)
1703617845.667852 args_parse: 43 = X (type 1)
1703617845.667856 args_parse: 44 = kill-pane (type 2)
1703617845.667859 args_parse: 45 = Respawn (type 1)
1703617845.667862 args_parse: 46 = R (type 1)
1703617845.667866 args_parse: 47 = respawn-pane -k (type 2)
1703617845.667873 args_parse: 48 = #{?pane_marked,Unmark,Mark} (type 1)
1703617845.667877 args_parse: 49 = m (type 1)
1703617845.667881 args_parse: 50 = select-pane -m (type 2)
1703617845.667885 args_parse: 51 = #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom} (type 1)
1703617845.667889 args_parse: 52 = z (type 1)
1703617845.667893 args_parse: 53 = resize-pane -Z (type 2)
1703617845.668046 cmd_parse_build_commands: display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -x P -y P "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z }
1703617845.668056 args_parse: flags end at 1 of 3
1703617845.668059 args_parse: 1 = > (type 1)
1703617845.668204 args_parse: 2 = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -x P -y P "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } (type 2)
1703617845.668362 cmd_parse_build_commands: bind-key > { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -x P -y P "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1703617845.668374 cmdq_get_command: [bind-key/0x562aaeeafcb0] group 738
1703617845.668377 cmdq_append <global>: [bind-key/0x562aaeeafcb0]
1703617845.668387 yylex_token: bind
1703617845.668390 yylex_token: -n
1703617845.668394 yylex_token: MouseDown1Pane
1703617845.668397 yylex_token: select-pane
1703617845.668399 yylex_token: -t=
1703617845.668403 yylex_token: send
1703617845.668405 yylex_token: -M
1703617845.668410 cmd_parse_build_commands 0:0: bind
1703617845.668413 cmd_parse_build_commands 0:1: -n
1703617845.668415 cmd_parse_build_commands 0:2: MouseDown1Pane
1703617845.668418 cmd_parse_build_commands 0:3 0:0: select-pane
1703617845.668421 cmd_parse_build_commands 0:3 0:1: -t=
1703617845.668424 cmd_parse_build_commands 0:3 1:0: send
1703617845.668426 cmd_parse_build_commands 0:3 1:1: -M
1703617845.668430 cmd_parse_build_commands 0:0: select-pane
1703617845.668433 cmd_parse_build_commands 0:1: -t=
1703617845.668435 cmd_parse_build_commands 1:0: send
1703617845.668438 cmd_parse_build_commands 1:1: -M
1703617845.668443 args_parse: -t = =
1703617845.668446 args_parse: flags end at 2 of 2
1703617845.668451 args_parse: -M
1703617845.668454 args_parse: flags end at 2 of 2
1703617845.668460 cmd_parse_build_commands: select-pane -t = ; send-keys -M
1703617845.668463 args_parse: -n
1703617845.668466 args_parse: flags end at 2 of 4
1703617845.668469 args_parse: 2 = MouseDown1Pane (type 1)
1703617845.668479 args_parse: 3 = select-pane -t = ; send-keys -M (type 2)
1703617845.668487 cmd_parse_build_commands: bind-key -n MouseDown1Pane { select-pane -t = ; send-keys -M }
1703617845.668492 cmdq_get_command: [bind-key/0x562aaeebb1c0] group 810
1703617845.668495 cmdq_append <global>: [bind-key/0x562aaeebb1c0]
1703617845.668500 yylex_token: bind
1703617845.668503 yylex_token: -n
1703617845.668506 yylex_token: MouseDrag1Pane
1703617845.668509 yylex_token: if
1703617845.668511 yylex_token: -F
1703617845.668516 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.668519 yylex_token: send
1703617845.668522 yylex_token: -M
1703617845.668525 yylex_token: copy-mode
1703617845.668528 yylex_token: -M
1703617845.668532 cmd_parse_build_commands 0:0: bind
1703617845.668535 cmd_parse_build_commands 0:1: -n
1703617845.668537 cmd_parse_build_commands 0:2: MouseDrag1Pane
1703617845.668540 cmd_parse_build_commands 0:3 0:0: if
1703617845.668543 cmd_parse_build_commands 0:3 0:1: -F
1703617845.668546 cmd_parse_build_commands 0:3 0:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.668549 cmd_parse_build_commands 0:3 0:3 0:0: send
1703617845.668552 cmd_parse_build_commands 0:3 0:3 0:1: -M
1703617845.668555 cmd_parse_build_commands 0:3 0:4 0:0: copy-mode
1703617845.668557 cmd_parse_build_commands 0:3 0:4 0:1: -M
1703617845.668561 cmd_parse_build_commands 0:0: if
1703617845.668564 cmd_parse_build_commands 0:1: -F
1703617845.668567 cmd_parse_build_commands 0:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.668570 cmd_parse_build_commands 0:3 0:0: send
1703617845.668572 cmd_parse_build_commands 0:3 0:1: -M
1703617845.668575 cmd_parse_build_commands 0:4 0:0: copy-mode
1703617845.668578 cmd_parse_build_commands 0:4 0:1: -M
1703617845.668582 cmd_parse_build_commands 0:0: send
1703617845.668584 cmd_parse_build_commands 0:1: -M
1703617845.668589 args_parse: -M
1703617845.668592 args_parse: flags end at 2 of 2
1703617845.668596 cmd_parse_build_commands: send-keys -M
1703617845.668599 cmd_parse_build_commands 0:0: copy-mode
1703617845.668602 cmd_parse_build_commands 0:1: -M
1703617845.668605 args_parse: -M
1703617845.668608 args_parse: flags end at 2 of 2
1703617845.668611 cmd_parse_build_commands: copy-mode -M
1703617845.668615 args_parse: -F
1703617845.668617 args_parse: flags end at 2 of 5
1703617845.668621 args_parse: 2 = #{||:#{pane_in_mode},#{mouse_any_flag}} (type 1)
1703617845.668624 args_parse: 3 = send-keys -M (type 2)
1703617845.668628 args_parse: 4 = copy-mode -M (type 2)
1703617845.668637 cmd_parse_build_commands: if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -M }
1703617845.668640 args_parse: -n
1703617845.668643 args_parse: flags end at 2 of 4
1703617845.668645 args_parse: 2 = MouseDrag1Pane (type 1)
1703617845.668655 args_parse: 3 = if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -M } (type 2)
1703617845.668667 cmd_parse_build_commands: bind-key -n MouseDrag1Pane { if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -M } }
1703617845.668672 cmdq_get_command: [bind-key/0x562aaeebaca0] group 819
1703617845.668675 cmdq_append <global>: [bind-key/0x562aaeebaca0]
1703617845.668679 yylex_token: bind
1703617845.668682 yylex_token: -n
1703617845.668685 yylex_token: WheelUpPane
1703617845.668688 yylex_token: if
1703617845.668690 yylex_token: -F
1703617845.668695 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.668697 yylex_token: send
1703617845.668700 yylex_token: -M
1703617845.668703 yylex_token: copy-mode
1703617845.668706 yylex_token: -e
1703617845.668710 cmd_parse_build_commands 0:0: bind
1703617845.668713 cmd_parse_build_commands 0:1: -n
1703617845.668715 cmd_parse_build_commands 0:2: WheelUpPane
1703617845.668718 cmd_parse_build_commands 0:3 0:0: if
1703617845.668721 cmd_parse_build_commands 0:3 0:1: -F
1703617845.668724 cmd_parse_build_commands 0:3 0:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.668727 cmd_parse_build_commands 0:3 0:3 0:0: send
1703617845.668729 cmd_parse_build_commands 0:3 0:3 0:1: -M
1703617845.668737 cmd_parse_build_commands 0:3 0:4 0:0: copy-mode
1703617845.668740 cmd_parse_build_commands 0:3 0:4 0:1: -e
1703617845.668743 cmd_parse_build_commands 0:0: if
1703617845.668746 cmd_parse_build_commands 0:1: -F
1703617845.668749 cmd_parse_build_commands 0:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.668752 cmd_parse_build_commands 0:3 0:0: send
1703617845.668755 cmd_parse_build_commands 0:3 0:1: -M
1703617845.668758 cmd_parse_build_commands 0:4 0:0: copy-mode
1703617845.668760 cmd_parse_build_commands 0:4 0:1: -e
1703617845.668764 cmd_parse_build_commands 0:0: send
1703617845.668766 cmd_parse_build_commands 0:1: -M
1703617845.668771 args_parse: -M
1703617845.668774 args_parse: flags end at 2 of 2
1703617845.668778 cmd_parse_build_commands: send-keys -M
1703617845.668781 cmd_parse_build_commands 0:0: copy-mode
1703617845.668784 cmd_parse_build_commands 0:1: -e
1703617845.668787 args_parse: -e
1703617845.668790 args_parse: flags end at 2 of 2
1703617845.668794 cmd_parse_build_commands: copy-mode -e
1703617845.668797 args_parse: -F
1703617845.668800 args_parse: flags end at 2 of 5
1703617845.668803 args_parse: 2 = #{||:#{pane_in_mode},#{mouse_any_flag}} (type 1)
1703617845.668807 args_parse: 3 = send-keys -M (type 2)
1703617845.668810 args_parse: 4 = copy-mode -e (type 2)
1703617845.668820 cmd_parse_build_commands: if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -e }
1703617845.668823 args_parse: -n
1703617845.668826 args_parse: flags end at 2 of 4
1703617845.668829 args_parse: 2 = WheelUpPane (type 1)
1703617845.668837 args_parse: 3 = if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -e } (type 2)
1703617845.668849 cmd_parse_build_commands: bind-key -n WheelUpPane { if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { copy-mode -e } }
1703617845.668854 cmdq_get_command: [bind-key/0x562aaeec1340] group 835
1703617845.668856 cmdq_append <global>: [bind-key/0x562aaeec1340]
1703617845.668861 yylex_token: bind
1703617845.668864 yylex_token: -n
1703617845.668867 yylex_token: MouseDown2Pane
1703617845.668870 yylex_token: select-pane
1703617845.668872 yylex_token: -t=
1703617845.668875 yylex_token: if
1703617845.668878 yylex_token: -F
1703617845.668882 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.668885 yylex_token: send
1703617845.668887 yylex_token: -M
1703617845.668890 yylex_token: paste
1703617845.668893 yylex_token: -p
1703617845.668897 cmd_parse_build_commands 0:0: bind
1703617845.668900 cmd_parse_build_commands 0:1: -n
1703617845.668903 cmd_parse_build_commands 0:2: MouseDown2Pane
1703617845.668906 cmd_parse_build_commands 0:3 0:0: select-pane
1703617845.668908 cmd_parse_build_commands 0:3 0:1: -t=
1703617845.668911 cmd_parse_build_commands 0:3 1:0: if
1703617845.668913 cmd_parse_build_commands 0:3 1:1: -F
1703617845.668916 cmd_parse_build_commands 0:3 1:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.668919 cmd_parse_build_commands 0:3 1:3 0:0: send
1703617845.668922 cmd_parse_build_commands 0:3 1:3 0:1: -M
1703617845.668925 cmd_parse_build_commands 0:3 1:4 0:0: paste
1703617845.668927 cmd_parse_build_commands 0:3 1:4 0:1: -p
1703617845.668931 cmd_parse_build_commands 0:0: select-pane
1703617845.668934 cmd_parse_build_commands 0:1: -t=
1703617845.668936 cmd_parse_build_commands 1:0: if
1703617845.668939 cmd_parse_build_commands 1:1: -F
1703617845.668942 cmd_parse_build_commands 1:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.668945 cmd_parse_build_commands 1:3 0:0: send
1703617845.668947 cmd_parse_build_commands 1:3 0:1: -M
1703617845.668950 cmd_parse_build_commands 1:4 0:0: paste
1703617845.668953 cmd_parse_build_commands 1:4 0:1: -p
1703617845.668958 args_parse: -t = =
1703617845.668961 args_parse: flags end at 2 of 2
1703617845.668965 cmd_parse_build_commands 0:0: send
1703617845.668967 cmd_parse_build_commands 0:1: -M
1703617845.668972 args_parse: -M
1703617845.668975 args_parse: flags end at 2 of 2
1703617845.668979 cmd_parse_build_commands: send-keys -M
1703617845.668986 cmd_parse_build_commands 0:0: paste
1703617845.668989 cmd_parse_build_commands 0:1: -p
1703617845.668995 args_parse: -p
1703617845.668998 args_parse: flags end at 2 of 2
1703617845.669002 cmd_parse_build_commands: paste-buffer -p
1703617845.669006 args_parse: -F
1703617845.669008 args_parse: flags end at 2 of 5
1703617845.669013 args_parse: 2 = #{||:#{pane_in_mode},#{mouse_any_flag}} (type 1)
1703617845.669017 args_parse: 3 = send-keys -M (type 2)
1703617845.669021 args_parse: 4 = paste-buffer -p (type 2)
1703617845.669031 cmd_parse_build_commands: select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { paste-buffer -p }
1703617845.669035 args_parse: -n
1703617845.669037 args_parse: flags end at 2 of 4
1703617845.669040 args_parse: 2 = MouseDown2Pane (type 1)
1703617845.669050 args_parse: 3 = select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { paste-buffer -p } (type 2)
1703617845.669063 cmd_parse_build_commands: bind-key -n MouseDown2Pane { select-pane -t = ; if-shell -F "#{||:#{pane_in_mode},#{mouse_any_flag}}" { send-keys -M } { paste-buffer -p } }
1703617845.669068 cmdq_get_command: [bind-key/0x562aaeebb040] group 851
1703617845.669071 cmdq_append <global>: [bind-key/0x562aaeebb040]
1703617845.669076 yylex_token: bind
1703617845.669078 yylex_token: -n
1703617845.669082 yylex_token: DoubleClick1Pane
1703617845.669085 yylex_token: select-pane
1703617845.669087 yylex_token: -t=
1703617845.669090 yylex_token: if
1703617845.669093 yylex_token: -F
1703617845.669097 yylex_token: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.669100 yylex_token: send
1703617845.669102 yylex_token: -M
1703617845.669106 yylex_token: copy-mode
1703617845.669108 yylex_token: -H
1703617845.669111 yylex_token: send
1703617845.669113 yylex_token: -X
1703617845.669116 yylex_token: select-word
1703617845.669119 yylex_token: run
1703617845.669122 yylex_token: -d0.3
1703617845.669125 yylex_token: send
1703617845.669127 yylex_token: -X
1703617845.669131 yylex_token: copy-pipe-and-cancel
1703617845.669135 cmd_parse_build_commands 0:0: bind
1703617845.669138 cmd_parse_build_commands 0:1: -n
1703617845.669141 cmd_parse_build_commands 0:2: DoubleClick1Pane
1703617845.669144 cmd_parse_build_commands 0:3 0:0: select-pane
1703617845.669146 cmd_parse_build_commands 0:3 0:1: -t=
1703617845.669149 cmd_parse_build_commands 0:3 1:0: if
1703617845.669151 cmd_parse_build_commands 0:3 1:1: -F
1703617845.669155 cmd_parse_build_commands 0:3 1:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.669158 cmd_parse_build_commands 0:3 1:3 0:0: send
1703617845.669160 cmd_parse_build_commands 0:3 1:3 0:1: -M
1703617845.669163 cmd_parse_build_commands 0:3 1:4 0:0: copy-mode
1703617845.669166 cmd_parse_build_commands 0:3 1:4 0:1: -H
1703617845.669168 cmd_parse_build_commands 0:3 1:4 1:0: send
1703617845.669171 cmd_parse_build_commands 0:3 1:4 1:1: -X
1703617845.669174 cmd_parse_build_commands 0:3 1:4 1:2: select-word
1703617845.669177 cmd_parse_build_commands 0:3 1:4 2:0: run
1703617845.669179 cmd_parse_build_commands 0:3 1:4 2:1: -d0.3
1703617845.669182 cmd_parse_build_commands 0:3 1:4 3:0: send
1703617845.669185 cmd_parse_build_commands 0:3 1:4 3:1: -X
1703617845.669187 cmd_parse_build_commands 0:3 1:4 3:2: copy-pipe-and-cancel
1703617845.669191 cmd_parse_build_commands 0:0: select-pane
1703617845.669194 cmd_parse_build_commands 0:1: -t=
1703617845.669196 cmd_parse_build_commands 1:0: if
1703617845.669199 cmd_parse_build_commands 1:1: -F
1703617845.669203 cmd_parse_build_commands 1:2: #{||:#{pane_in_mode},#{mouse_any_flag}}
1703617845.669206 cmd_parse_build_commands 1:3 0:0: send
1703617845.669209 cmd_parse_build_commands 1:3 0:1: -M
1703617845.669212 cmd_parse_build_commands 1:4 0:0: copy-mode
1703617845.669214 cmd_parse_build_commands 1:4 0:1: -H
1703617845.669217 cmd_parse_build_commands 1:4 1:0: send
1703617845.669219 cmd_parse_build_commands 1:4 1:1: -X
1703617845.669222 cmd_parse_build_commands 1:4 1:2: select-word
1703617845.669224 cmd_parse_build_commands 1:4 2:0: run
1703617845.669231 cmd_parse_build_commands 1:4 2:1: -d0.3
1703617845.669234 cmd_parse_build_commands 1:4 3:0: send
1703617845.669237 cmd_parse_build_commands 1:4 3:1: -X
1703617845.669240 cmd_parse_build_commands 1:4 3:2: copy-pipe-and-cancel
1703617845.669246 args_parse: -t = =
1703617845.669249 args_parse: flags end at 2 of 2
1703617845.669253 cmd_parse_build_commands 0:0: send
1703617845.669255 cmd_parse_build_commands 0:1: -M
1703617845.669260 args_parse: -M
1703617845.669263 args_parse: flags end at 2 of 2
